16.074841,		1.001032,		0,		13052,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.084e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		22093750000,		1546875000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.235
17.076975,		1.002071,		0,		13058,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.185e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		23109375000,		1640625000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.225
18.079092,		1.001987,		0,		13056,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.285e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		24187500000,		1671875000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.225
19.082594,		1.003439,		0,		13055,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.385e+04,		9.223e+12,		4.611e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		25281250000,		1734375000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.602
20.087265,		1.004607,		0,		13054,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.486e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		26359375000,		1796875000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.461
21.088346,		1.001021,		0,		13053,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.586e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		27468750000,		1843750000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.625
22.092571,		1.004148,		0,		13057,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.686e+04,		9.223e+12,		4.611e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		28515625000,		1937500000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.465
23.108179,		1.015553,		0,		13052,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.788e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		29609375000,		2015625000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.616
24.110439,		1.002199,		0,		13051,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.888e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		30687500000,		2062500000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.354
25.112762,		1.002263,		0,		13054,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-2.988e+04,		9.223e+12,		4.611e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		31750000000,		2171875000,		26304,		0,		0,		0,		0,		7029,		0,		0,		0,		0,		0,		0,		0,		0,		9.743
26.113987,		1.001159,		0,		13056,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-3.088e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		32781250000,		2250000000,		26308,		0,		0,		0,		0,		7036,		0,		0,		0,		0,		0,		0,		0,		0,		9.233
27.116112,		1.002061,		0,		13055,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-3.189e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		33843750000,		2312500000,		26308,		0,		0,		0,		0,		7036,		0,		0,		0,		0,		0,		0,		0,		0,		9.355
28.119528,		1.003350,		0,		13057,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-3.289e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		34890625000,		2390625000,		26308,		0,		0,		0,		0,		7036,		0,		0,		0,		0,		0,		0,		0,		0,		9.343
29.121868,		1.002276,		0,		13053,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-3.389e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		35968750000,		2468750000,		26308,		0,		0,		0,		0,		7036,		0,		0,		0,		0,		0,		0,		0,		0,		9.613
30.126640,		1.004708,		0,		13059,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-3.49e+04,		9.223e+12,		4.612e+12,		2.127e+22,		inf,		-inf,		0,		-nan(ind),		37031250000,		2546875000,		26308,		0,		0,		0,		0,		7036,		0,		0,		0,		0,		0,		0,		0,		0,		9.46
