16.001940,		1.000062,		707,		0,		253,		inf,		3008695052,		695.3,		1052,		957.4,		3.391,		inf,		-inf,		0,		0,		0,		0,		0,		0,		46.58,		1.486,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		172715,		5200,		22.5
17.002069,		1.000069,		927,		0,		33,		inf,		3931853596,		772.5,		1016,		892.6,		2.275,		inf,		-inf,		0,		0,		0,		0,		0,		0,		49.77,		1.525,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		184400,		5558,		26.83
18.002195,		1.000058,		643,		0,		247,		inf,		2740134045,		798.2,		1034,		963.4,		1.271,		inf,		-inf,		0,		0,		0,		0,		0,		0,		52.14,		1.558,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		191932,		5799,		20
19.002436,		1.000186,		866,		0,		94,		inf,		3675507482,		804,		1040,		947.4,		2.419,		inf,		-inf,		0,		0,		0,		0,		0,		0,		55.12,		1.618,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		204150,		6100,		25.33
20.002859,		1.000083,		811,		0,		179,		inf,		3444040635,		847.4,		1041,		956.5,		2.016,		inf,		-inf,		0,		0,		0,		0,		0,		0,		58.08,		1.67,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		213981,		6443,		25.24
21.002983,		1.000062,		937,		0,		143,		inf,		3973824400,		809.6,		1032,		948.3,		1.654,		inf,		-inf,		0,		0,		0,		0,		0,		0,		61.31,		1.703,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		223739,		6775,		27.08
22.003109,		1.000070,		653,		0,		227,		inf,		2782093903,		786.4,		1056,		938.4,		3.757,		inf,		-inf,		0,		0,		0,		0,		0,		0,		63.87,		1.735,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		234396,		7040,		21.66
23.003233,		1.000061,		924,		0,		106,		inf,		3919295874,		784.4,		1018,		911.2,		2.939,		inf,		-inf,		0,		0,		0,		0,		0,		0,		67.29,		1.762,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		247755,		7414,		28.66
24.003365,		1.000066,		742,		0,		168,		inf,		3155535556,		656.4,		1081,		939.7,		4.684,		inf,		-inf,		0,		0,		0,		0,		0,		0,		69.96,		1.805,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		259361,		7667,		22.58
25.003500,		1.000069,		722,		0,		218,		inf,		3071605567,		846.6,		1029,		936.1,		2.039,		inf,		-inf,		0,		0,		0,		0,		0,		0,		73,		1.838,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		267314,		7988,		25.58
26.003616,		1.000057,		1021,		0,		159,		inf,		4326353208,		781.5,		1047,		931.1,		3.181,		inf,		-inf,		0,		0,		0,		0,		0,		0,		76.7,		1.865,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		276502,		8416,		31.16
27.003731,		1.000064,		820,		0,		29,		inf,		3482904663,		718.1,		1025,		895.3,		5.567,		inf,		-inf,		0,		0,		0,		0,		0,		0,		79.87,		1.908,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		290037,		8791,		26.75
28.003881,		1.000093,		844,		0,		171,		inf,		3583487791,		680.3,		1027,		929.1,		2.973,		inf,		-inf,		0,		0,		0,		0,		0,		0,		82.87,		1.948,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		298391,		9096,		25.33
29.004198,		1.000173,		909,		0,		17,		inf,		3855615020,		769.7,		1006,		903,		2.295,		inf,		-inf,		0,		0,		0,		0,		0,		0,		86.04,		1.97,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		310919,		9405,		26.57
30.004616,		1.000077,		931,		0,		88,		inf,		3947471836,		836,		1098,		988.1,		4.384,		inf,		-inf,		0,		0,		0,		0,		0,		0,		89.59,		2.019,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		16,		0,		0,		0,		319730,		9803,		29.99
